station_id,station_name,lng,lat
103366,朝阳农场,115.861332,28.640247
140906,朝阳大桥丰和口,115.831983,28.65657
117798,朝阳大桥红谷南大道口,115.834473,28.653868
142369,朝阳新三村,115.875128,28.641221
102599,朝阳水厂,115.877043,28.668056
102600,朝阳洲中路,115.874116,28.667913
102602,朝阳洲北路,115.875508,28.669126
143169,朝阳洲南路,115.877151,28.663971
106470,朝阳经适房,115.865664,28.621058
137535,木山,115.552746,28.438073
129042,未命名,115.822032,28.683741
142181,未命名,115.804132,28.674963
111232,朱坊,116.030558,28.505988
114612,朱坊新村,115.928713,28.849882
101755,朱坊村,115.598767,28.5105
108230,朱家村,115.676675,28.662811
101744,朱家村路口,115.641754,28.574218
133583,朱家自然村,116.20278,28.594516
140223,朱桥东路口,115.921635,28.608877
104327,朱桥东路口,115.936926,28.610747
104328,朱桥路南口,115.940313,28.605881
139156,机务段生活区,115.961622,28.423747
2267,机场3上行1,115.792002,28.643008
2268,机场3上行2,115.902684,28.842794
2364,机场3虚拟3上行,115.78691,28.631466
2584,机场4 虚拟3,115.846086,28.749943
139146,机场生活区,115.929765,28.432102
135850,机电学院,115.847682,28.739841
143602,机电楼,115.796146,28.665488
112713,李向村,116.021926,28.339623
119680,李家,115.693451,28.540423
121361,李家,115.645930159222,28.3709797307447
109564,李家巷,115.951581,28.648254
101318,李家庄,115.914966,28.709101
117951,李庄路,115.919761,28.711178
122751,李渡镇,116.17239,28.22909
122754,李渡镇政府,116.176542,28.229052
143603,材料楼,115.794821,28.663731
108229,杨坞张村,115.677295,28.663966
116554,杨家坊,115.964849,28.333187
142074,杨家岭,115.773958,29.098137
142098,杨家岭,115.793711,29.114108
133664,杨家村,115.942562,28.336115
108969,杨家滩,116.114461,28.77278
115200,杨家路口,116.258037,28.375212
140205,杨村,115.92067,28.437284
139144,杨村东,115.923421,28.438035
133803,杨村（西）,115.920017,28.435858
142131,杨柳津村,115.798742,29.058319
142107,杨柳津村,115.786074,29.067269
132237,杨树危家,116.146952,28.604435
132241,杨树新刘家,116.148532,28.62534
132239,杨树涂士端,116.148702,28.614314
132238,杨树邓家,116.149162,28.610493
132242,杨树陈刘黄,116.149228,28.62873
132240,杨树龚家,116.149202,28.616242
121085,松湖新街,115.66956313154,28.3898023049852
121086,松湖新街口,115.672657565362,28.390887559987
121360,松湖村,115.646947105688,28.3727961887589
102019,松湖老街,115.649931,28.376678
133663,板湖村,115.933404,28.335564
109145,板溪李家,115.998633,28.598924
117230,林场村委会,115.908627347942,28.7568712316431
109143,枫下陈家,115.993801,28.611057
124128,枫景村,115.828383,28.776698
110015,枫林,116.162762,28.57994
113411,枫林大道,115.827685,28.737902
103532,枫林岔道口,115.843381,28.779508
121111,枫林西大街海棠北路口,115.808146,28.738182
129995,枫林西大街麦园路口,115.802502,28.73865
3044,枫生快速路口（限速）,115.758835,28.565037
123607,架桥镇,116.067906,28.433838
117308,架溪,115.725658,28.80266
137736,柏林村,115.875438,28.538566
102424,柏树村,115.726905682787,28.4834788207008
102425,柏树村街办,115.723005883289,28.4804444127084
123381,柳家,116.271928,28.437452
108973,柳树河,116.137704,28.776376
103478,格特拉克,115.876316,28.763151
124297,桂花,116.249116,28.516072
130211,桂苑大道,115.837863,28.740549
134141,桂苑大道杜鹃路口,115.837668,28.74239
141847,桂苑大道菊圃路口（经开区管委会）,115.838146,28.736047
112784,桃园村,116.011419005705,28.3641318466644
119858,桃湖村,115.962544,28.674114
108424,桃花东路口,115.861921579548,28.6052850578291
106612,桃花南路,115.87721732567188,28.65596912741865
113057,桃花南路云锦路口,115.870895,28.62752
113058,桃花南路云飞路口,115.866693,28.623675
124042,桃花庵,115.897933,28.424136
102796,桃花路北口,115.879431,28.667263
144593,桃花路建设西路口,115.877467,28.654703
117748,桃花路桃苑大街口,115.878812,28.663062
117749,桃花路洪城路口,115.877854,28.659678
133831,桃花路灌婴路口,115.876425,28.647387
117746,桃苑大街桃苑中路口,115.885256,28.662923
117745,桃苑小区,115.887919,28.662688
142598,桃苑西路南口,115.887825,28.660248
131766,桃里詹章村,116.266561,28.338501
115997,案塘,115.897392,28.878968
132077,桐岗村路口,115.773078,28.419125
112714,桐树新村,116.027475,28.337565
119030,桑海制药厂,115.824122,28.961609
115658,桑海南大道阳光大道口,115.831747,28.91424
135639,桑海大道北口,115.82043,28.940409
119032,桑海工具厂,115.826567,28.955586
134583,桑海春天,115.830216,28.941482
119031,桑海纸箱厂,115.825537,28.959743
112782,桑蚕厂茶研究所,116.008420108138,28.3737366085521
109156,桥头熊家自然村,116.075651,28.554142
114322,桥岭,115.846306,28.858298
131346,桥岭,115.812376,28.850907
112780,梁西,116.01075924824,28.39976131641
138655,梅岭古镇,115.749963,28.793153
100802,梅岭大道北口,115.731304,28.703013
117305,梅岭宾馆,115.743551,28.800404
129444,梅岭森林公园,115.734109,28.734742
138653,梅岭第一漂,115.759969,28.806319
134132,梅岭脚,115.791824,28.766514
2462,梅庄,116.411831,28.590451
131851,梅庄客运站,116.414484,28.587894
131135,梅庄镇政府,116.414182,28.585536
113336,梅林大街,115.884968,28.760806
221,梅林大街口,115.868127,28.759683
144604,梅花村,115.771919,28.47734332
110147,梓溪村委会,116.13729,28.74852
110146,梓溪村路口,116.121017,28.741666
101944,梦山,115.65559812121,28.6534726133112
144676,梨园小区,115.902697,28.622403
105376,棋杆自然村,116.107752218732,28.8177051088879
113818,棋盘岭路口,115.748633,29.117612
110990,棠墅村委会,115.995858786645,28.5002215786539
144537,楞上村委会,116.032548,28.554088
119655,楞子上,115.837238,28.499607
102027,楼下,115.635579,28.40558
105378,楼下自然村,116.11737630989,28.8234104465619
129947,榆林路（实际乐活公元城）,115.790671,28.71363
121137,榕门路中山路口,115.879311,28.679064
110097,榕门路口,115.878101,28.684433
103707,榴云路口,115.833904050918,28.7387427836808
130035,榴云路玉屏东大街口,115.833276,28.731235
143991,榴云路菊圃路口,115.833443,28.735477
134133,槐树村,115.794729,28.765041
131155,樊家,116.123,28.399138
132478,横山,116.211118,28.618312
121096,横岗,115.690022567168,28.4525949297991
112773,横岗,115.942204449866,28.5047918079834
121364,横岗头,115.640218476229,28.3507959181211
101507,横岗村,115.686971407869,28.446970525949
139137,横巷,115.924538,28.485536
108829,横河,115.970015,28.782242
112712,樱花园景区,116.020126,28.343753
116339,樵舍,115.97433,28.850349
111131,橡西巷,115.936575,28.544778
101917,欧尚停车场,115.82447,28.68086
143897,正好不锈钢,115.609116,28.865437
122580,武溪,116.05265,28.606721
117907,武警医院,115.902767,28.619923
102674,武警总队,115.886772,28.658599
111228,武阳中学,116.014639,28.520261
111229,武阳敬老院,116.016915,28.516336
111227,武阳街,116.012977,28.52319
105269,段子口,116.088453583279,28.8544693930804
122749,段家,116.188276,28.235096
122581,殷坊,116.049942,28.611203
103875,殷王新村,115.980081,28.635838
112778,毛家桥,115.987247891317,28.4331967501093
117326,毛窝,115.747361,28.768687
102566,民丰路民营大道口,115.950975,28.714443
124364,民主卫生所,116.166824,28.698541
121756,民主卫生院,116.168006837099,28.6988576543695
145862,民和一小站前分校,116.230865,28.365071
115270,民和六小,116.241898,28.374719
115203,民和四小,116.257593,28.370843
114993,民和路东口,116.250239,28.38202
114994,民和路中口,116.246479,28.382003
114995,民和镇政府,116.243034,28.381978
105982,民园路口,115.9558723,28.72101185
143469,民安路民营大道口,115.95044,28.701258
143468,民安路西口,115.947386,28.701275
116451,民富路口,115.941858,28.709418
143309,民富路科技大道口,115.95113,28.709647
143312,民强路青山湖大道口,115.948311,28.704538
105271,民德小学,116.126143120745,28.8747009510899
104931,民德路东口,115.895219,28.685516
104928,民德路胜利步行街口,115.882543,28.681097
102899,民科路民营大道口,115.947112,28.728129
139512,民营大道民丰路口,115.950013,28.716607
143310,民营大道民富路口,115.949772,28.707615
143311,民营大道民强路口,115.949697,28.705151
102649,民营科技园,115.95556,28.699122
104303,民营科技园,115.944068,28.700509
141906,氨厂,115.996435,28.658107
118280,水上公园,116.269552,28.36771
110884,水业集团,115.891806,28.645141
109576,水南罗家,116.121401915448,28.5305528402403
130610,水厂路子羽路口,115.882214,28.642344
135734,水岸观邸,115.932934,28.725402
100460,水库刘家,115.706219,28.689229
123860,水建,115.927341,28.491313
113658,水牛食品,115.811936,28.963921
100468,水碓公园,115.664001,28.726263
132479,水阁南雷,116.209178,28.614728
132480,水阁小学,116.209118,28.610989
114001,永丰垦殖场,115.809788,29.012802
137896,永修县中医院,115.815536,29.041804
137907,永修县交警大队,115.801587,29.016923
137906,永修县人民医院,115.801792,29.017971
137914,永修县政府,115.824863,29.012646
137910,永修县教育局,115.808553,29.012751
137916,永修县新人民医院,115.829453,29.019356
142137,永修县检察院,115.815533,29.012559
137915,永修县武装部,115.829603,29.014126
137908,永修县老高速路口,115.801642,29.012926
142135,永修火车站,115.809833,29.020669
113760,永修老县政府,115.804498,29.024372
137900,永修老汽车站,115.80758,29.030345
137909,永修高速交警大队,115.804417,29.013061
142133,永兴村,115.808893,29.030386
142063,永兴村,115.805226,29.042314
124677,永叔路东口,115.898216,28.670371
120003,永叔路系马桩街口,115.895048,28.668458
106510,永富路云飞路口,115.850573,28.633163
106519,永富路公交停车场,115.846031,28.622878
106526,永富路北口,115.850535,28.635627
135080,永富路桂殿路口,115.844472,28.621864
118901,永富路老洲街口,115.847994,28.628969
108217,永强路口,115.732728,28.636094
2011,永昌大道中段,115.801008,29.006108
2009,永昌大道口,115.801047,29.011068
2448,永桥路口,116.445079,28.292292
108483,汇仁大道中段,115.895890189644,28.5734998364539
111494,汇仁大道口,115.885489,28.576812
136510,汇仁大道工业一路口,115.905374,28.573475
112374,汇仁大道河州路口,115.827996,28.57402
118695,汇仁大道邓埠西路口,115.881433,28.573231
138718,汇仁大道金沙三路口,115.870568,28.57317
134901,汇仁大道金沙二路口,115.875983,28.5732
108481,汇仁大道金沙大道口,115.886102081557,28.5733416554777
123839,汉塘桥,115.990802,28.30281
118061,汉港凯旋城,115.805722,28.716091
123885,汝池路景德镇街口,115.804632,28.608274
123886,汝池路龙兴大街口,115.806341,28.611259
121307,江下村,115.634858,28.493688
104700,江中二附医院,115.977708,28.65564
121029,江中药谷,115.753095533392,28.6939766048101
109144,江南材料厂,115.996022,28.606657
108498,江南都市花园,115.903793962864,28.6981353831283
141883,江大南路南口,115.931996,28.677408
142239,江家小学,115.948222,28.366979
142242,江家村委会,115.947284,28.366369
115991,江桥,115.885746,28.844157
140230,江电,115.905881,28.66089
120327,江科附中,115.962535,28.680023
102902,江纺,115.941294,28.720461
116447,江纺中心花园,115.93577,28.72178
134043,江联迎宾大道老厂区,115.903114,28.61461
134046,江联重工新厂,116.187191,28.405076
137038,江联重工艾溪湖厂区,116.010686,28.701565
100798,江西中医药大学,115.749128,28.680548
139333,江西中医药大学北门,115.743961,28.684356
133569,江西交通技工学校,115.620446,28.562371
105361,江西传媒职业学院,115.952232465126,28.7475757401612
139121,江西信息学院,115.905293,28.591122
140576,江西农大东区北门,115.845498,28.759946
119391,江西制造学院,115.999222,28.677865
108492,江西商报,115.913638507713,28.6817693281431
144141,江西外语外贸学院,116.023894,28.702279
119398,江西工业学院,116.0209,28.694974
145802,江西工商职业技术学院南门,115.953344,28.450086
102662,江西师大青山湖校区,115.920018,28.677535
137572,江西师范大学附属外国语学校,115.740815,28.662582
100810,江西应用科技学院,115.704352,28.670297
127495,江西建设职业技术学院东门,115.880125,28.575701
138308,江西服装学院,115.945716,28.453989
113458,江西水利职业学院,115.86996049235,28.7531211395846
103480,江西水利职业学院西门,115.8679,28.754527
109563,江西现代学院,115.994612,28.678334
113402,江西理工大学,115.869923,28.746749
140218,江西生物学院,115.936395,28.565993
121117,江西电力职业技术学院北门,115.80340303,28.72360299
121030,江西省商务学校,115.764142521167,28.6909375897957
117470,江西省委党校新校区,115.774051,28.608841
121954,江西省委党校新校区西,115.770639,28.608847
117797,江西省展演中心,115.838423,28.660981
113241,江西省建设工程学校,115.844884,28.719996
102780,江西省电力公司,115.93084,28.693743
109947,江西省社会主义学院,115.868641,28.715042
105555,江西社会主义学院北门,115.95425,28.693383
117757,江西科技师范大学红角州,115.818534,28.667914
112775,江西科技职业学院,115.952700591349,28.4814480292268
108389,江西艺术中心,115.952056,28.685141
134136,江西艺术职业学院,115.818362,28.764898
100796,江西警察学院,115.759678,28.670301
143992,江西财大枫林校区南门,115.831213,28.734838
121159,江西财大麦庐园北区,115.811635,28.737514
143995,江西财大麦庐园校区,115.812269,28.734209
125173,江西财经大学枫林校区,115.829983,28.738018
124609,江西财经大学（蛟桥校区）,115.848204,28.7463
100237,江西金达莱环保,115.778431,28.700444
139360,江西青年职业学院,115.824209,28.76341
140297,江铃天人公司,115.877304,28.524636
144695,江铃西二路,115.902697,28.626729
122184,江铃西四路中段,115.900352,28.623628
143685,江铜花苑,115.971224,28.70708
122337,池溪中学,116.426596,28.401145
138013,池溪农贸市场,116.423416,28.395792
118193,汪山土库,115.908238,29.012778
139194,汽车大道迎宾中大道口,115.92459,28.532813
140296,汽车大道金沙南大道口,115.883029,28.524903
107298,汽车站,115.549683264108,28.8414086077941
141898,沈桥幸福家园,115.966929,28.646609
143448,沈桥路东升大道口,115.963413,28.641123
143447,沈桥路东泰大道口,115.968273,28.63991
117824,沙井小区,115.862319,28.699699
141807,沙井派出所,115.835806,28.687385
121933,沙井绿茵路口,115.850741,28.702634
117492,沙井路丰泽路口,115.845055,28.699286
141839,沙井路商都路口,115.840446,28.692674
117491,沙井路银都路口,115.83874,28.689888
108497,沙沟,115.908956346138,28.6967926954236
108827,沙港,115.906902,28.732018
124184,沙港小学,115.879248,28.340251
124185,沙港晏家村,115.874672,28.338845
112717,沙溪村,116.070406,28.319856
2786,沙田,115.813758,28.548835
140202,沥口桥,115.91576,28.386445
133659,沥头村,115.90995,28.331708
141557,沥山地铁站,115.90997,28.560021
124294,沥汪,116.280086,28.412997
110951,河头村委会,116.019812473926,28.4806256295321
133886,河洲路东岳大道口,115.833622,28.596069
133887,河洲路东莲路口,115.832907,28.589556
133884,河洲路八月湖路口,115.836707,28.6057
135120,河洲路鲁班路口,115.830657,28.581733
105359,河边村,115.98437003684,28.7595988005143
115143,沿江路中段,116.270642,28.370516
110804,沿河路口,115.936464,28.543355
117911,泉岭,116.073582,28.356962
131152,泉岭,116.074973685977,28.376689445044
101753,泉珠,115.608224,28.537213
101754,泉珠瓦厂,115.603518,28.531579
117304,泊园茶村,115.748066,28.794844
117063,泗洪,116.018625,28.564031
117064,泗洪小学,116.019348,28.562173
118935,泰耐克大酒店,115.85485,28.685899
102650,泰豪高新科技园,115.955479,28.691209
133276,泾口,116.159913,28.647948
133275,泾口新街,116.168145,28.647761
119683,洋湖学校,115.697618,28.567629
119685,洋湖村,115.692725,28.57501
121134,洗马池,115.88543,28.678797
102675,洪城大市场,115.882669,28.658208
143891,洪安化工,115.635072,28.889978
139321,洪崖丹井,115.725487,28.726541
144873,洪州学校,115.918138,28.558755
139339,洪恒花园,115.73809,28.702234
118550,洪校社区,115.914084,28.645973
114217,洪都中医药北院,115.84786635085,28.7012428963352
108444,洪都中医院,115.844408060226,28.7031517842785
118582,洪都中大道洛阳路口,115.923017,28.6653
143440,洪都体育馆,115.918621,28.639734
118460,洪都公园,115.920409,28.639836
102661,洪都北大道北京路口,115.9219,28.68135
118548,洪都南大道南口,115.912124,28.636255
118586,洪都南大道墅溪路口,115.916304841,28.649609833
136732,洪都大桥快速路上桥限速点,115.922654,28.678266
104917,洪都大道口,115.91833,28.658183
135726,洪都大道文教路口,115.920651,28.691901
118555,洪都大道解放西路口,115.920833,28.6598
118461,洪都实业公司,115.921887,28.641949
120005,洪都无线电厂,115.894243,28.672536
108840,洪都监狱,116.150604,28.912354
104769,洪都集团,115.915819565633,28.6354959165211
113454,洪钢住宅区,115.882112197855,28.7583191545195
112720,洲上村,116.086699,28.311006
133278,流坊,116.151342,28.601867
102426,流湖,115.723168374935,28.4723764573405
101291,流湖南岗村,115.761697,28.489914
121302,流湖魏家村,115.666204,28.487398
139161,浃溪村,115.948633,28.403473
122220,海嘉路八月湖路口,115.885545,28.603939
122219,海嘉路口,115.885703,28.60689
118197,海昏侯工作室,115.945689,29.032483
140628,海棠北路,115.815756,28.752826
140629,海棠北路青岚大道口,115.817722,28.755408
143996,海棠南路枫林西大街口,115.808842,28.735622
129990,海棠南路瑞香路口,115.807913,28.722337
129991,海棠路南口,115.807704,28.727449
113399,海立,115.876231,28.757111
122588,涂坊,116.017582,28.623101
137895,涂埠镇政府,115.818576,29.042993
101752,涂家,115.614637,28.540276
115210,涂家小学,116.248279,28.360024
122578,涂家洲,116.074354,28.597877
122569,涂村,116.124178,28.578963
102570,涂黄村,115.945651,28.708846
109557,涴溪新村,116.100857,28.666785
121303,淑溪村,115.659329,28.485848
117047,淡溪村,115.955742,28.565452
143333,深圳农贸批发市场,115.92896,28.612468
108474,清水湾,115.870278974312,28.6043547263113
116004,清淇揭家,115.930997,28.938728
116078,清淇村,115.91751,28.94624
111226,清溪村,116.010437,28.530024
120592,渐头,115.866846368737,28.448481465029
103750,渡口,115.824313,28.572983
109558,渡口村,116.0891,28.66969
109159,渡头,116.093962,28.545659
122031,渡头卫生院,116.098145,28.545387
117912,温圳,116.088646,28.357379
137199,温圳停车场,116.079148,28.34813
102025,港北,115.651634,28.393518
102026,港北村,115.639391,28.404295
122892,港口大道,115.891567,28.762354
113456,港口新村,115.880055277067,28.7532001387983
110140,港头村,116.128195,28.725312
121242,港子口桥（永战村）,115.94485,29.001788
105399,港子口码头,115.929429,28.746146
105400,港子口自然村,115.931446,28.748406
102033,港西中学,115.618881,28.436485
124182,港西刘家,115.88827,28.341534
123288,港霞村,115.782249,28.800293
142141,湖东路,115.824393,29.020665
123375,湖家,116.177529,28.496973
102576,湖滨,115.938416,28.695015
116456,湖滨东路口,115.927322,28.689157
138113,湖滨东路民生路口,115.941282,28.713053
138114,湖滨东路江纺花园路口,115.933684,28.714949
121429,湾里(洪崖丹井),115.729015,28.725039
129466,湾里五小,115.717363,28.701373
138673,湾里公交枢纽,115.741006,28.699994
100698,湾里商业文化街,115.730216384037,28.7323492252701
138672,湾里四小,115.736755,28.703506
102253,湾里大道东口,115.764404265483,28.7026538825062
102257,湾里大道西口,115.737033873757,28.706468069466
145839,湾里妇保所,115.73144034,28.7138279
139322,湾里工行,115.726278,28.723848
100806,湾里新一中,115.718469,28.702789
123273,湾里旅游集散中心,115.727114,28.728101
102254,湾里水司,115.758796078314,28.7046144458968
122216,湿地公园,115.894758,28.618547
116555,源溪,115.958039,28.340433
111853,源溪涂家,115.962945,28.502188
121241,溪头村,115.925135,29.000779
124180,溪湖山村,115.903469,28.350183
110991,溪西王家,116.003197927987,28.4717727386226
110998,溪西龙家,116.003230383001,28.4767234630671
144795,溪霞大道罗亭大道口,115.823293,28.901198
131343,溪霞村,115.84346,28.857876
108966,滁槎,116.091636,28.76838
145161,滁槎派出所,116.090997,28.758964
108967,滁槎粮管所,116.093679,28.769486
108917,滕州,115.923652,28.751456
105227,滕村,115.962373,28.754611
110096,滕王阁,115.877382,28.681275
110095,滕王阁地铁站,115.873065,28.676223
113641,滨湖东路中段,115.823761,29.024798
115310,滨湖公园,116.25018,28.386301
115308,滨湖大道中口,116.256161,28.382163
115313,滨湖大道西,116.245605,28.395073
115314,滨湖大道西口,116.241539,28.397105
115190,滨湖森林公园,116.239288,28.402648
142140,滨湖路中段,115.824758,29.016869
142139,滨湖路口,115.821253,29.010995
135674,滨湖路口,115.824526,29.019586
119654,滩上,115.844299,28.504308
132872,漳溪姜家,115.868517,28.313243
132874,漳溪晏家,115.86152,28.328388
124186,漳溪老下村,115.86358,28.333911
132873,漳溪郭家,115.862525,28.321371
121087,潢坊村,115.679038882984,28.3913008657994
108232,潢源村,115.673224,28.658073
140199,潭岗,115.897955,28.333652
131539,潭林万家,116.0562555,28.53280946
131541,潭林村,116.055421,28.529577
131538,潭林村委会,116.054692,28.539577
131540,潭林赵家,116.05649524,28.5365817
140261,澄湖东路农贸市场,115.933947,28.544048
108764,澄湖东路北口,115.933154,28.555594
138877,澄湖东路南口,115.934583,28.536015
111387,澄湖东路口,115.932338,28.559048
131593,澄湖东路振兴中路口,115.924256,28.580623
138878,澄湖东路莲富路口,115.934379,28.539153
110810,澄湖中路莲西路口,115.923077,28.551078
133323,澄湖北大道澄湖西路口,115.921995,28.559832
141556,澄湖北大道莲西路口,115.915259,28.56002
108763,澄湖北路中段,115.926738,28.55981
111685,澄湖北路中段（南昌县新县政府）,115.931054,28.560327
144869,澄湖大厦东,115.928465,28.562442
144891,澄湖大厦东,115.916948,28.568455
111120,澄湖西路北口,115.918757,28.581809
137720,澄湖西路澄湖中路口北,115.926616,28.55463
137719,澄湖西路澄湖北大道口,115.925136,28.557613
117528,澄湖西路澄湖北大道口北,115.923554,28.561919
142266,澄湖西路莲富路口,115.929935,28.540824
133285,澄碧湖公园东门,115.934132,28.552409
140269,澄碧湖公园南门,115.931922,28.545735
110808,澄碧湖公园西门,115.928886,28.550522
110137,灌头山,116.124184,28.711858
142364,灌婴路东口,115.895679,28.644614
113053,灌婴路中段,115.879297,28.648022
135413,灌婴路口,115.86156,28.654353
131537,灌溪村委会,116.063574,28.548071
106127,火炬三路高新六路口,115.965819,28.704678
108376,火炬五路东口,115.981777,28.718636
105661,火炬五路俊彦路口,115.981947,28.716236
143679,火炬六路,115.960938,28.725217
105553,火炬大街京东大道口,115.965921,28.695622
102842,火炬大街高新二路口,115.949778,28.692524
105554,火炬大街高新五路口,115.9596,28.694365
105976,火炬广场,115.94545,28.691633
102256,火盘新村,115.745222639804,28.7055947275921
108278,火车站,115.912994,28.666676
144215,火车站东广场,115.916886,28.66485
120011,火车站西,115.911062,28.667143
121156,灯泡厂,115.802597,28.733664
107343,炉南村,115.539232907725,28.83531212296
142228,炮兵营,115.917652,28.411308
138789,焕章路口,115.895721,28.602368
139159,煤田,115.95537,28.414535
105402,熊万后万村,115.932155,28.760327
105401,熊万村,115.9349,28.752949
105403,熊万王村,115.936076,28.762553
112439,熊坊,115.917605,28.616142
122030,熊家自然村,116.102273,28.553278
144457,熊庄,115.949411,28.610343
118565,燃气公司,115.917428,28.700756
122803,燕归北路,116.120751,28.287758
102777,燕鸣岛公园,115.936651,28.70006
140331,爱国东路三经路口,115.893697,28.697072
101762,爱民砖瓦厂,115.619833,28.471197
136896,爱莲街瑶湖东大道口,116.065989,28.658585
136897,爱莲街西口,116.054792,28.658669
132265,牌坊楼下,116.115432,28.605442
122589,牌坊秦家,116.012852,28.624919
132264,牌坊荣岗,116.117958,28.600296
132263,牌坊黄旗岗张家,116.118278,28.595373
133660,牌楼路口,115.913764,28.332267
144950,物华路,115.738174,28.643433
137256,物华路兴业中大道口,115.735628,28.646046
137255,物华路华亿路口,115.740105,28.641254
112777,物探大队,115.976211948272,28.4437442055349
140380,物流北街东口,115.77514,28.643955
145572,物流大道东口,115.941164,28.463557
145573,物流大道西口,115.92825,28.457983
118281,物资局,116.267715,28.368473
117311,狮子峰,115.719697,28.810495
138641,狮岗罗家,115.790966,28.886765
121240,献忠村,115.922203,29.000413
101313,玉丰,116.225345,28.887435
144584,玉兰路云海路口,115.860674,28.623905
144586,玉兰路云锦路口,115.86535,28.630538
144585,玉兰路云飞路口,115.8632,28.627476
106472,玉兰路口,115.861772,28.626891
144033,玉壶山大道裕泰街口,115.733859,28.628319
121590,玉壶山大道龙兴大街口,115.736005470657,28.6253539871612
103715,玉屏大道西口,115.800283349514,28.7280250010275
129250,玉屏西大街,115.802842,28.727836
114095,玉屏西大街海棠南路口,115.806456,28.727526
114097,玉屏西大街青岚大道口,115.816174,28.726541
137729,玉岸村,115.899422,28.546445
143223,玉沙东苑,115.882416,28.556627
141564,玉湖路金沙二路口,115.873482,28.549156
141563,玉湖路金沙大道口,115.880657,28.54918
131153,王家,116.096595,28.383022
100462,王家堎,115.703717,28.691058
101941,王家村,115.66786148465,28.6466817992275
136144,王家桥,116.065692,28.51312
105264,王家桥,116.051349260586,28.812509223296
108975,王岭村,116.155901,28.785852
143609,玛丽女王学院,115.79001,28.649862
122888,环球公园,115.836649,28.731522
133389,现代学院南门,115.99386,28.670691
107160,玲岗湿地公园,115.699586,28.64332
111799,玻璃厂,115.891261,28.525353
101940,珂里符家,115.669878126638,28.6418995357882
101048,珑庭路翠苑路口,115.828268121135,28.6815390478177
102669,珠宝街,115.88633,28.675096
140275,珠江路地铁站,115.870307,28.709984
140142,珠江路红谷北大道口,115.874154,28.709293
143604,理科生命大楼,115.794041,28.662013
139335,琴街,115.741261,28.693244
121118,瑞香路范家路口,115.811157,28.723135
123376,瑶前村,116.206727,28.441098
144150,瑶北互通,116.060299,28.741626
145222,瑶北互通收费站,116.066445,28.743521
136893,瑶湖东大道麻中街口,116.066255,28.665445
136042,瑶湖大桥,116.035929,28.675077
141724,瑶湖师范大学,116.033748,28.681909
132284,瑶湖段家,116.04751,28.716496
144142,瑶湖胡家,116.031176,28.711238
106344,瑶湖西七路东口,116.061494,28.729005
106346,瑶湖西七路光大路口,116.058174,28.734158
106347,瑶湖西七路天祥大道口,116.055476,28.737498
106334,瑶湖西五路创新大道口,116.034171,28.728631
106340,瑶湖西五路北口,116.041171,28.719845
106350,瑶湖西六路瑶湖西大道口,116.053153,28.725151
106349,瑶湖西六路西口,116.049344,28.729134
132283,瑶湖西大道瑶天路口,116.03991044,28.70957536
132280,瑶湖西大道瑶湖西一路口,116.03356739,28.68520736
132286,瑶湖西大道瑶湖西七路口,116.05585,28.725367
132282,瑶湖西大道瑶湖西三路口,116.034818,28.703158
132281,瑶湖西大道瑶湖西二路口,116.032658,28.696866
106343,瑶湖西大道瑶湖西六路口,116.053104,28.723961
136043,瑶湖郊野公园,116.052616,28.672479
136044,瑶湖郊野公园东,116.056601,28.672337
144729,璜北路昌樟路口,115.762976,28.595362
101927,璜垦,115.742531742042,28.6391258229934
137254,璜垦街百丈山路口,115.741716,28.635492
101929,璜溪,115.726943644513,28.6315698467594
137261,璜溪大道兴业一路口,115.717332,28.645368
144954,璜溪大道兴业中大道口,115.722067,28.641499
144953,璜溪大道兴业二路口,115.719606,28.643632
121589,璜溪村,115.732270552858,28.6301653171355
140207,瓜山,115.921545,28.475654
142631,瓦子角,115.88681,28.678072
101932,甘家山,115.698928672032,28.6108626460674
114374,甘舍胡赵村,115.846972,28.852869
108922,生园,115.99304,28.792246
121309,用桥李家,115.632446,28.509872
109154,田坪,116.065625,28.560727
108228,田垅村,115.682974,28.666863
119679,田垅村,115.694272,28.526732
100467,田尾村,115.672254,28.726702
119248,田湖,115.556108,28.81691
123605,田白,116.075479,28.385922
102667,电信大楼,115.896641,28.675771
122582,电台,116.049072,28.615068
112719,畔上村,116.083038,28.313143
122746,白圩乡,116.2509,28.262956
112718,白城村,116.076497,28.316177
120654,白岸村,116.032761330876,28.7397436564596
138011,白果,116.278265,28.378133
113396,白水湖公交停车场,115.882166,28.772606
113455,白水湖学校,115.881978093204,28.7543324608618
113452,白水湖路,115.882158357217,28.7669723350592
137905,白莲广场,115.802998,29.021482
142136,白莲粮库,115.807568,29.014246
112834,白虎岭,116.011227159958,28.3397513618059
143890,白路村,115.62788,28.889486
101930,白马山,115.715770357823,28.6247790326757
122807,百源,116.217026,28.249768
104923,百花洲,115.891748,28.678892
110073,省交通厅,115.823134,28.632126
142484,省人民医院,115.887685,28.69153
117974,省人民医院北门,115.883254,28.696652
123893,省公安厅,115.825949,28.633082
112432,省农科院,115.938753,28.56175
119392,省勘察院,116.007643,28.677616
102901,省化工技校,115.942229,28.725452
141290,省图书馆新馆,115.87745,28.70755
105645,省女子中专,115.93671,28.68491
102665,省府大院,115.905285,28.677338
114104,省林科院,115.815961,28.744812
