route_Id,station_Id
212,1257
212,122220
212,122219
212,1255
212,122218
212,1253
212,134083
212,1263
212,122216
212,1265
212,122184
212,1432
212,144695
212,139111
212,139110
212,1436
212,112901
212,133781
212,140227
212,116585
212,140228
212,1015
212,133779
212,823
212,993
212,117904
212,140230
212,134930
212,108277
212,975
212,971
212,973
212,963
212,108280
212,955
212,108281
212,943
212,947
212,911
213,107111
213,79
213,118059
213,118061
213,115
213,127431
213,128
213,127432
213,134
213,118065
213,118066
213,140
213,118067
213,126
213,120972
213,144
213,121005
213,121004
213,121003
213,176
213,119021
213,118073
213,180
213,385
213,118074
213,383
213,117755
213,251
213,118080
213,249
213,118082
213,245
213,100254
213,117487
213,349
213,108071
213,347
213,345
213,118086
213,145411
213,275
213,118088
213,315
213,319
213,121126
213,321
213,121125
213,421
213,423
213,112331
213,114219
213,115941
213,313
213,421
213,121125
213,321
213,121126
213,281
213,118094
213,315
213,275
213,145411
213,347
213,108071
213,117487
213,100254
213,245
213,249
213,118080
213,251
213,117755
213,383
213,118074
213,385
213,180
213,118073
213,119021
213,176
213,121003
213,164
213,121004
213,121005
213,144
213,120972
213,121006
213,126
213,118067
213,140
213,118066
213,118065
213,134
213,127432
213,128
213,127431
213,115
213,118062
213,112
213,118061
213,118059
213,79
213,107110
213,107111
213,162
213,129688
2143,138635
2143,138636
2143,138637
2143,138638
2143,138639
2143,138640
2143,114333
2143,114332
2143,114330
2143,114322
2143,114317
2143,114607
2143,115981
2143,791
2143,103532
2143,103534
2143,221
2143,115955
2143,125169
2143,103538
2143,217
2143,101760
2143,32
2143,115999
2143,103541
2143,34
2143,103542
2143,107262
2143,102523
2143,122995
2143,122994
2143,141852
2143,313
2143,112331
2143,115941
2143,141852
2143,509
2143,122994
2143,122995
2143,107262
2143,113241
2143,103542
2143,115999
2143,32
2143,101760
2143,116002
2143,103538
2143,103536
2143,221
2143,115967
2143,793
2143,791
2143,116115
2143,115978
2143,115981
2143,115984
2143,114607
2143,114317
2143,114322
2143,114327
2143,114332
2143,114333
2143,138639
2143,138637
214,108504
214,825
214,142487
214,823
214,102594
214,867
214,821
214,843
214,113996
214,112339
214,122991
214,122990
214,117824
214,117823
214,319
214,118088
214,303
214,211
214,121409
214,209
214,114107
214,114106
214,100370
214,124
214,115780
214,129047
214,101319
214,115948
214,129048
214,113416
214,129050
214,114099
214,42
214,114097
214,129269
214,129991
214,114095
214,129250
214,121155
214,121156
214,121157
214,121111
214,97
214,114089
214,59
214,114104
214,55
214,145450
214,116477
214,3
214,129998
214,3
214,145450
214,55
214,140626
214,114104
214,59
214,114089
214,97
214,121111
214,121157
214,121156
214,121155
214,105
214,129250
214,129991
214,129269
214,63
214,113394
214,42
214,129050
214,113416
214,122971
214,129048
214,101319
214,129047
214,124
214,100370
214,122
214,114106
214,114107
214,193
214,207
214,209
214,121409
214,211
214,303
214,275
214,118088
214,118094
214,319
214,117823
214,287
214,117824
214,375
214,112330
214,299
214,122990
214,112329
214,122991
214,112339
215,141906
215,141905
215,141904
215,141903
215,104700
215,879
215,881
215,141901
215,141900
215,124360
215,103911
215,122594
215,1525
215,141898
215,847
215,141897
215,3409
215,141896
215,1531
215,1529
215,104690
215,141895
215,141894
215,1521
215,141892
215,1519
215,136025
215,123485
215,1070
215,141889
215,141888
215,107368
215,1066
215,108295
215,108294
215,841
215,1064
215,835
215,141883
215,833
215,134006
215,829
215,102662
215,941
215,102663
215,102665
215,102666
215,949
215,945
215,943
215,947
215,104920
215,961
215,973
215,2044
215,975
215,108277
215,108277
215,975
215,971
215,973
215,961
215,104920
215,104921
215,947
215,949
215,102666
215,102665
215,102708
215,102663
215,102662
215,829
215,134006
215,833
215,141882
215,141883
215,841
215,108293
215,108294
215,108295
215,1066
215,107368
215,141888
215,141889
215,1070
215,123485
215,136025
215,1519
215,141892
215,1521
215,141894
215,141895
215,104690
215,141896
215,3409
215,141897
215,847
215,141898
215,122594
215,1535
215,124360
215,873
215,141900
215,881
215,879
215,104700
215,141903
215,141904
215,141905
216,1051
216,143526
216,827
216,118558
216,118559
216,831
216,134006
216,833
216,141882
216,141883
216,1064
216,839
216,108353
216,116460
216,108291
216,1062
216,105645
216,102655
216,102654
216,1297
216,105781
216,139505
216,1462
216,1301
216,104303
216,1460
216,1314
216,102572
216,1318
216,102569
216,831
216,139510
216,102902
216,1086
216,102901
216,1215
216,102899
216,821
216,139512
216,1322
216,102566
216,1324
216,102565
216,102565
216,1324
216,102566
216,1322
216,139512
216,821
216,102899
216,1215
216,102901
216,1086
216,102902
216,139510
216,831
216,102569
216,1318
216,102570
216,102572
216,1314
216,104303
216,1301
216,102575
216,1462
216,139505
216,1299
216,1297
216,102654
216,102655
216,105645
216,1062
216,108291
216,116460
216,108353
216,839
216,835
216,141883
216,141882
216,833
216,1035
216,831
216,118559
216,1029
216,118582
216,1027
216,1031
217,129444
217,138665
217,100698
217,1047
217,138667
217,138668
217,1043
217,1041
217,145839
217,120418
217,1039
217,138671
217,1037
217,142188
217,817
217,102257
217,102256
217,102255
217,102254
217,102253
217,102252
217,102251
217,154
217,77
217,102250
217,102249
217,142
217,102248
217,102247
217,102246
217,138
217,129032
217,121414
217,129031
217,126
217,121007
217,100370
217,122
217,114107
217,193
217,207
217,209
217,121409
217,303
217,275
217,118088
217,315
217,118094
217,279
217,305
217,121407
217,114217
217,121933
217,421
217,423
217,112331
217,313
217,421
217,121933
217,114217
217,121407
217,305
217,279
217,315
217,275
217,303
217,211
217,121409
217,209
217,207
217,193
217,114107
217,114106
217,122
217,100370
217,124
217,121007
217,126
217,129031
217,121414
217,129032
217,138
217,102246
217,102248
217,142
217,102249
217,152
217,77
217,102251
217,102252
217,102253
217,102254
217,102255
217,102256
217,102257
217,142188
217,1037
217,1039
217,120418
217,121646
217,1041
217,1043
217,121429
217,1047
217,138665
218,142757
218,142755
218,110899
218,1011
218,144670
218,1023
218,110883
218,1434
218,110881
218,1430
218,144676
218,117907
218,139115
218,134043
218,1183
218,139116
218,144679
218,139118
218,144681
218,139120
218,139121
218,139122
218,1185
218,139123
218,139124
218,139125
218,139203
218,1235
218,112422
218,1567
218,1237
218,119643
218,119611
218,825
218,112884
218,110810
218,110809
218,845
218,110808
218,110807
218,863
218,140269
218,853
218,112427
218,835
218,833
218,855
218,116573
218,133794
218,837
218,140214
218,111257
218,833
218,111882
218,140213
218,145290
218,110798
218,145291
218,138875
218,144923
218,825
218,138298
218,138298
218,825
218,144923
218,138875
218,843
218,145291
218,832
218,145290
218,140213
218,111882
218,833
218,111257
218,140214
218,116572
218,133794
218,116573
218,855
218,833
218,110803
218,857
218,140262
218,110806
218,863
218,110808
218,845
218,110809
218,110810
218,823
218,112884
218,119611
218,119643
218,119644
218,1567
218,112422
218,139203
218,139125
218,139124
218,139123
218,1185
218,139122
218,139121
218,139120
218,144681
218,139118
218,1261
218,144679
218,1183
218,139115
218,117907
218,144676
218,1432
218,110880
218,110881
218,1434
218,110902
218,110883
218,1023
218,110884
21,120003
21,951
21,120004
21,120005
21,120006
21,901
21,102667
21,943
21,108281
21,955
21,108280
21,963
21,2044
21,975
21,971
21,969
21,120011
21,959
21,143526
21,827
21,120144
21,1068
21,107369
21,1066
21,108296
21,109566
21,109565
21,1295
21,1456
21,120137
21,120136
21,104319
21,104320
21,1454
21,1219
21,120133
21,104404
21,1452
21,120131
21,1450
21,104478
21,118542
21,1221
21,144238
21,1221
21,118542
21,104478
21,1450
21,120131
21,1452
21,104404
21,120132
21,120133
21,1219
21,1454
21,104320
21,104319
21,120136
21,120137
21,120138
21,120019
21,1295
21,109565
21,109566
21,1500
21,108298
21,107369
21,1068
21,120144
21,827
21,143526
21,825
21,965
21,143668
21,967
21,961
21,973
21,963
21,108280
21,955
220,108277
220,975
220,971
220,973
220,963
220,108280
220,108281
220,949
220,102666
220,102665
220,102708
220,102663
220,941
220,102662
220,829
220,134006
220,141882
220,141883
220,835
220,1064
220,104564
220,104565
220,1072
220,104566
220,104567
220,104568
220,119387
220,1506
220,119388
220,141102
220,863
220,135056
220,1340
220,119391
220,119392
220,145461
220,1344
220,144137
220,144138
220,144139
220,137039
220,119398
220,855
220,144141
220,905
220,144142
220,907
220,119400
220,119400
220,907
220,144142
220,855
220,141728
220,137039
220,144139
220,137040
220,109563
220,885
220,1336
220,119388
220,1506
220,826
220,104568
220,104567
220,104566
220,104565
220,104564
220,1064
220,833
220,134006
220,829
220,102662
220,102663
220,102708
220,102665
220,102666
220,949
220,945
220,911
220,943
220,108281
220,108280
220,963
220,2044
220,975
221,108278
221,957
221,959
221,120011
221,965
221,143668
221,961
221,973
221,117743
221,977
221,979
221,103138
221,981
221,102673
221,102674
221,102675
221,985
221,117750
221,389
221,127506
221,349
221,108071
221,100535
221,100536
221,117790
221,341
221,117789
221,337
221,331
221,329
221,317
221,105571
221,323
221,105570
221,293
221,101212
221,117823
221,101179
221,419
221,112331
221,114219
221,115941
221,112331
221,114219
221,313
221,421
221,419
221,101179
221,283
221,117823
221,101212
221,293
221,105570
221,323
221,105571
221,317
221,329
221,331
221,337
221,117789
221,117790
221,347
221,108071
221,127506
221,1604
221,359
221,361
221,389
221,983
221,117750
221,102675
221,135411
221,991
221,100782
221,821
221,993
221,823
221,117904
221,140230
221,134930
221,108277
221,971
221,969
2240,134132
2240,134134
2240,134135
2240,134136
2240,1
2240,140628
2240,140634
2240,140626
2240,55
2240,114819
2240,131274
2240,125171
2240,5
2240,134139
2240,113192
2240,7
2240,9
2240,134141
2240,130211
2240,20
2240,113409
2240,129262
2240,143145
2240,32
2240,115999
2240,103541
2240,34
2240,103542
2240,113241
2240,107262
2240,122995
2240,509
2240,107256
2240,511
2240,122989
2240,375
2240,112330
2240,299
2240,122990
2240,122991
2240,142485
2240,142484
2240,829
2240,102588
2240,833
2240,102587
2240,851
2240,134115
2240,835
2240,841
2240,140330
2240,140331
2240,142482
2240,142482
2240,837
2240,140331
2240,140330
2240,841
2240,835
2240,134115
2240,851
2240,102587
2240,833
2240,102588
2240,829
2240,142484
2240,112339
2240,112329
2240,122990
2240,299
2240,112330
2240,375
2240,122989
2240,102521
2240,511
2240,107256
2240,509
2240,107262
2240,113241
2240,103542
2240,103541
2240,115999
2240,32
2240,26
2240,129262
2240,113409
2240,20
2240,134141
2240,7
2240,113192
2240,125171
2240,131274
2240,114819
2240,55
2240,140626
2240,140634
2240,140628
2240,1
2240,129246
2240,134136
2240,134135
2240,134134
2240,134133
224,102232
224,108282
224,883
224,851
224,102587
224,102588
224,829
224,142485
224,819
224,112339
224,122991
224,112329
224,122990
224,299
224,121130
224,105569
224,293
224,105570
224,323
224,105571
224,329
224,337
224,102223
224,273
224,271
224,102222
224,343
224,102221
224,241
224,102220
224,243
224,3205
224,101917
224,174
224,129042
224,101919
224,129040
224,176
224,102417
224,101920
224,178
224,129039
224,102151
224,121812
224,102150
224,73
224,146
224,100243
224,100243
224,146
224,73
224,102150
224,121812
224,166
224,102151
224,102152
224,129039
224,101920
224,102417
224,176
224,129040
224,101919
224,129042
224,101917
224,3205
224,117753
224,365
224,117754
224,251
224,118080
224,249
224,118082
224,245
224,100315
224,243
224,102220
224,241
224,102221
224,343
224,271
224,273
224,102223
224,337
224,331
224,329
224,317
224,105571
224,323
224,105570
224,293
224,121129
224,105569
224,121130
224,299
224,122990
224,112329
224,122991
224,819
224,142485
224,142484
224,829
224,102588
224,833
224,102587
224,851
224,883
224,108283
224,100268
224,913
224,915
225,117743
225,977
225,979
225,103138
225,981
225,102673
225,991
225,102674
225,102675
225,985
225,117750
225,983
225,389
225,359
225,363
225,117753
225,365
225,117754
225,251
225,117755
225,383
225,108076
225,391
225,1605
225,117757
225,108079
225,395
225,107125
225,117034
225,100528
225,120763
225,429
225,100579
225,431
225,140382
225,2267
225,447
225,263
225,499
225,497
225,140379
225,140379
225,497
225,495
225,140380
225,263
225,449
225,447
225,2267
225,431
225,429
225,100528
225,117034
225,108079
225,100530
225,117757
225,397
225,393
225,391
225,108076
225,117755
225,251
225,117754
225,365
225,1604
225,361
225,389
225,983
225,117750
225,985
225,135411
225,991
225,100782
225,821
225,993
225,823
225,117904
225,140230
225,134930
226,110113
226,110114
226,109560
226,1027
226,109467
226,136044
226,136043
226,913
226,133346
226,1344
226,1342
226,109563
226,885
226,1336
226,145072
226,119388
226,1506
226,119858
226,123520
226,136028
226,1508
226,136027
226,136026
226,136025
226,123485
226,1070
226,136021
226,136020
226,1295
226,109565
226,109566
226,109565
226,1295
226,136020
226,136021
226,136022
226,136023
226,123485
226,136025
226,1519
226,136026
226,136027
226,1508
226,136028
226,123520
226,119388
226,145072
226,1336
226,885
226,141102
226,135056
226,1340
226,119391
226,119392
226,119393
226,145461
226,133346
226,913
226,136042
226,136043
226,136044
226,1027
226,109560
226,1033
226,110114
226,1031
227,822
227,883
227,108501
227,881
227,108502
227,108503
227,827
227,108504
227,825
227,142487
227,823
227,867
227,821
227,865
227,871
227,341
227,117790
227,347
227,108071
227,117487
227,100254
227,245
227,117488
227,247
227,142678
227,140334
227,188
227,100250
227,174
227,100249
227,172
227,127438
227,127437
227,71
227,100246
227,144
227,127435
227,101322
227,73
227,146
227,100243
227,148
227,150
227,100240
227,129759
227,152
227,102250
227,77
227,154
227,100237
227,154
227,77
227,102250
227,152
227,129759
227,100240
227,150
227,100241
227,148
227,100243
227,146
227,73
227,101322
227,127435
227,144
227,100246
227,71
227,127437
227,127438
227,172
227,100249
227,174
227,100250
227,100251
227,140334
227,142678
227,247
227,245
227,100254
227,117487
227,349
227,108438
227,140335
227,353
227,100257
227,117791
227,100536
227,117790
227,110095
227,116902
227,100538
227,865
227,110096
227,869
227,821
227,867
227,102594
227,823
227,142487
227,825
227,100263
227,827
227,108503
227,108502
227,881
227,108501
227,883
227,108283
227,100268
227,913
227,915
228,885
228,142631
228,875
228,143859
228,859
228,121133
228,121132
228,827
228,108504
228,142487
228,102594
228,867
228,821
228,843
228,113996
228,819
228,112329
228,122990
228,299
228,121130
228,291
228,105569
228,121129
228,293
228,105570
228,323
228,105571
228,317
228,331
228,105573
228,335
228,333
228,105575
228,329
228,121127
228,319
228,281
228,121126
228,121125
228,421
228,423
228,112331
228,421
228,121125
228,321
228,121126
228,281
228,118094
228,315
228,118088
228,275
228,317
228,329
228,331
228,337
228,117789
228,341
228,117790
228,351
228,117791
228,353
228,143165
228,361
228,389
228,983
228,117750
228,985
228,117749
228,117748
228,761
228,143169
228,759
228,143170
228,102599
228,907
228,909
228,102598
228,937
228,891
228,102670
229,102669
229,102670
229,106593
229,891
229,937
229,102598
229,907
229,102599
229,763
229,143170
229,759
229,101693
229,983
229,389
229,359
229,143165
229,100257
229,117791
229,351
229,100536
229,117790
229,341
229,117789
229,337
229,331
229,329
229,317
229,108453
229,118088
229,118094
229,319
229,281
229,121126
229,321
229,121125
229,421
229,423
229,112331
229,114219
229,115941
229,112331
229,114219
229,313
229,121125
229,321
229,121126
229,281
229,319
229,121127
229,323
229,105571
229,317
229,329
229,331
229,105573
229,335
229,333
229,105575
229,105570
229,121129
229,105569
229,291
229,121130
229,299
229,122990
229,112329
229,122991
229,112339
229,142485
229,827
229,121132
229,121133
229,143859
229,142631
22,109687
22,108275
22,819
22,993
22,117904
22,140230
22,134930
22,108277
22,975
22,973
22,963
22,108280
22,108281
22,945
22,2435
22,108282
22,883
22,102587
22,833
22,102588
22,829
22,142484
22,142485
22,819
22,122991
22,112329
22,122990
22,112330
22,375
22,117824
22,281
22,109702
22,279
22,305
22,121407
22,114217
22,121933
22,423
22,112331
22,114219
22,115941
22,114219
22,313
22,121933
22,114217
22,121407
22,279
22,109702
22,281
22,283
22,117823
22,287
22,117824
22,375
22,112330
22,299
22,122990
22,112339
22,142485
22,829
22,102588
22,833
22,102587
22,883
22,108282
22,893
22,2435
22,955
22,108280
22,963
22,2044
22,971
22,969
230,975
230,973
230,117743
230,977
230,951
230,120005
230,120006
230,901
230,122199
230,897
230,109713
230,899
230,109732
230,881
230,109733
230,102588
230,829
230,142484
230,819
230,142485
230,827
230,121132
230,121133
230,859
230,104929
230,104930
230,899
230,109713
230,897
230,122199
230,901
230,120006
230,120005
230,120004
230,951
230,141827
230,953
230,109718
230,979
230,977
230,117743
230,2044
230,975
231,947
231,104921
231,104920
231,961
231,973
231,2044
231,975
231,971
231,969
231,965
231,120011
231,959
231,143526
231,827
231,120144
231,107369
231,1066
231,107368
231,141888
231,141889
231,1070
231,123485
231,136025
231,1519
231,136026
231,136027
231,104569
231,119387
231,120327
231,120326
231,1334
231,120325
231,121902
231,102651
231,102650
231,105554
231,833
231,142906
231,142907
231,105553
231,867
231,142907
231,142906
231,833
231,105554
231,1466
231,102650
231,102651
231,121902
231,120325
231,120326
231,120327
231,1506
231,119387
231,826
231,104569
231,1508
231,136027
231,136026
231,1519
231,136025
231,123485
231,1070
231,141889
231,141888
231,107368
231,1066
231,107369
231,1068
231,120144
231,827
231,143526
231,108278
231,959
231,120011
231,965
231,143668
231,967
231,961
231,104920
231,104921
231,947
231,945
231,911
232,957
232,959
232,120011
232,965
232,143668
232,967
232,961
232,104920
232,104921
232,947
232,949
232,945
232,943
232,102667
232,901
232,102668
232,820
232,885
232,142631
232,875
232,143859
232,859
232,121133
232,121132
232,827
232,100263
232,108504
232,142487
232,823
232,102594
232,821
232,843
232,100541
232,819
232,112339
232,112329
232,299
232,112330
232,375
232,122989
232,102521
232,511
232,107256
232,509
232,113241
232,103542
232,34
232,103541
232,115999
232,26
232,143145
232,129262
232,113409
232,20
232,18
232,103707
232,14
232,113411
232,53
232,103730
232,57
232,61
232,113233
232,63
232,113394
232,42
232,115950
232,38
232,115950
232,113394
232,63
232,61
232,113356
232,103730
232,53
232,113411
232,14
232,125173
232,16
232,103707
232,18
232,24
232,113409
232,129262
232,143145
232,32
232,115999
232,103541
232,34
232,103542
232,113241
232,107262
232,102523
232,122995
232,122994
232,107256
232,511
232,122989
232,112330
232,299
232,122990
232,112329
232,122991
232,112339
232,827
232,121132
232,121133
232,859
232,143859
232,875
232,142631
232,885
232,102668
232,901
232,102667
232,947
232,118600
232,113252
232,113253
232,967
232,961
232,973
232,2044
232,971
232,969
233,102666
233,949
233,945
233,911
233,943
233,102667
233,901
233,102668
233,820
233,885
233,102669
233,895
233,102670
233,106593
233,891
233,939
233,889
233,102603
233,903
233,763
233,143170
233,759
233,140909
233,751
233,135413
233,999
233,381
233,128938
233,399
233,405
233,411
233,110072
233,403
233,110073
233,407
233,110087
233,107736
233,435
233,132951
233,477
233,107738
233,593
233,487
233,142524
233,467
233,145408
233,145408
233,467
233,142524
233,487
233,593
233,107738
233,489
233,477
233,479
233,439
233,433
233,110087
233,409
233,123893
233,403
233,411
233,405
233,140903
233,399
233,140904
233,117483
233,128938
233,140906
233,377
233,387
233,999
233,135413
233,140909
233,759
233,143170
233,763
233,903
233,102603
233,889
233,939
233,106593
233,102670
233,895
233,102669
233,885
233,820
233,102668
233,901
233,102667
233,943
233,949
233,102666
234,118546
234,118545
234,118544
234,1450
234,120131
234,1452
234,1496
234,1225
234,144455
234,1227
234,144457
234,144458
234,923
234,144459
234,144462
234,144462
234,144460
234,144459
234,923
234,144467
234,144458
234,1229
234,144457
234,144456
234,1227
234,144455
234,1225
234,1496
234,144454
234,144453
234,1452
234,120131
234,1450
234,118544
234,118545
234,118546
235,115941
235,112331
235,114219
235,311
235,307
235,121407
235,114215
235,277
235,315
235,275
235,329
235,337
235,117789
235,341
235,117790
235,347
235,108071
235,349
235,127506
235,363
235,117753
235,365
235,373
235,381
235,140906
235,377
235,749
235,1107
235,1099
235,108462
235,116889
235,1100
235,1145
235,103760
235,1153
235,1155
235,108465
235,1157
235,1390
235,108466
235,1388
235,1386
235,108468
235,108470
235,143327
235,108424
235,1362
235,1267
235,122222
235,111292
235,122223
235,1271
235,108477
235,1275
235,122225
235,1279
235,1281
235,1350
235,1348
235,108484
235,108485
235,1416
235,139123
235,139123
235,139124
235,136510
235,108485
235,108484
235,108483
235,108482
235,108481
235,1348
235,111494
235,135219
235,108480
235,1356
235,108479
235,122225
235,1275
235,108477
235,1271
235,122223
235,122222
235,1267
235,108474
235,1362
235,108424
235,108470
235,108468
235,1386
235,108467
235,1388
235,108466
235,1157
235,108465
235,1155
235,103760
235,1145
235,108463
235,1100
235,116889
235,108462
235,1107
235,749
235,1005
235,117484
235,117485
235,373
235,365
235,127506
235,349
235,140335
235,353
235,100257
235,117791
235,351
235,100536
235,117790
235,341
235,337
235,331
235,317
235,108453
235,275
235,303
235,211
235,121409
235,209
235,207
235,108444
235,311
235,421
235,423
235,112331
237,851
237,134115
237,835
237,108823
237,853
237,855
237,108824
237,857
237,108825
237,931
237,933
237,101318
237,105513
237,839
237,1217
237,135733
237,819
237,105233
237,105232
237,105231
237,105361
237,105229
237,101317
237,105227
237,105360
237,105359
237,105358
237,105223
237,105222
237,1207
237,105220
237,105219
237,105218
237,105218
237,105219
237,105220
237,845
237,105221
237,1207
237,105223
237,105358
237,105359
237,105360
237,105227
237,101317
237,105229
237,105361
237,105231
237,105232
237,105233
237,135733
237,1217
237,135735
237,124591
237,1041
237,124572
237,849
237,141973
237,134117
237,927
237,134118
237,857
237,108824
237,853
237,134113
237,877
237,113478
238,100782
238,991
238,102674
238,117750
238,389
238,359
238,363
238,117753
238,365
238,117754
238,118080
238,118082
238,245
238,100315
238,243
238,100316
238,102220
238,241
238,102439
238,269
238,100318
238,211
238,121409
238,209
238,193
238,114106
238,122
238,100370
238,124
238,121007
238,129031
238,121414
238,129032
238,138
238,102246
238,102247
238,102248
238,142
238,102249
238,152
238,77
238,154
238,100237
238,100236
238,100236
238,100237
238,154
238,77
238,102250
238,102249
238,142
238,102248
238,102247
238,102246
238,138
238,129032
238,121414
238,129031
238,126
238,124
238,100370
238,122
238,114106
238,114107
238,207
238,121409
238,211
238,102438
238,100318
238,269
238,102439
238,102220
238,100316
238,243
238,100315
238,118082
238,249
238,118080
238,251
238,117754
238,117753
238,1604
238,359
238,361
238,389
238,983
238,985
238,102675
238,135411
238,100782
238,821
240,142687
240,743
240,144398
240,140576
240,144399
240,221
240,115955
240,103536
240,125169
240,103538
240,217
240,101760
240,28
240,32
240,115999
240,103541
240,103542
240,113241
240,107262
240,102523
240,122994
240,509
240,511
240,102521
240,112330
240,299
240,122990
240,112329
240,122991
240,112339
240,142485
240,142484
240,829
240,102588
240,102587
240,134115
240,835
240,841
240,140330
240,140331
240,837
240,142482
240,142482
240,837
240,140331
240,140330
240,841
240,835
240,851
240,102587
240,833
240,102588
240,829
240,819
240,112329
240,122990
240,299
240,112330
240,375
240,122989
240,102521
240,511
240,107256
240,509
240,122995
240,102523
240,107262
240,113241
240,103542
240,34
240,103541
240,115999
240,32
240,28
240,101760
240,116002
240,217
240,125169
240,103536
240,115955
240,221
240,144399
240,140576
240,743
240,142687
241Q,1406
241Q,138777
241Q,135124
241Q,1394
241Q,135083
241Q,103374
241Q,1378
241Q,103373
241Q,1386
241Q,108467
241Q,143239
241Q,143240
241Q,133838
241Q,1384
241Q,1175
241Q,1171
241Q,1173
241Q,135081
241Q,135080
241Q,1161
241Q,135079
241Q,106575
241Q,135076
241Q,1157
241Q,108465
241Q,1155
241Q,1153
241Q,103760
241Q,1145
241Q,108463
241Q,1100
241Q,108462
241Q,1109
241Q,103366
241Q,103365
241Q,1094
241Q,135073
241Q,1094
241Q,103365
241Q,1007
241Q,103366
241Q,1109
241Q,108462
241Q,116889
241Q,1100
241Q,108463
241Q,103760
241Q,1153
241Q,108465
241Q,1157
241Q,135076
241Q,135077
241Q,106575
241Q,1159
241Q,135079
241Q,1161
241Q,135080
241Q,135081
241Q,1173
241Q,1171
241Q,1175
241Q,133838
241Q,135082
241Q,143239
241Q,1388
241Q,108467
241Q,103373
241Q,1378
241Q,103374
241Q,135083
241Q,1396
241Q,135120
241Q,1398
241Q,145919
241Q,112374
243,145161
243,1205
243,145224
243,145206
243,145164
243,145222
243,145166
243,145167
243,145168
243,1055
243,145169
243,859
243,911
243,106369
243,106368
243,909
243,106384
243,106354
243,144143
243,119400
243,857
243,145177
243,145178
243,145179
243,145180
243,903
243,105737
243,105736
243,897
243,143570
243,831
243,829
243,827
243,108378
243,105659
243,1328
243,1211
243,102643
243,823
243,102645
243,1330
243,140537
243,140980
243,140435
243,835
243,105552
243,105552
243,140535
243,835
243,140435
243,140980
243,939
243,140537
243,1330
243,102645
243,823
243,102643
243,1211
243,1328
243,105659
243,108378
243,827
243,829
243,105661
243,143570
243,105735
243,899
243,897
243,105736
243,901
243,105737
243,903
243,145180
243,145179
243,145178
243,145177
243,857
243,119400
243,907
243,144143
243,106354
243,144144
243,106384
243,909
243,106368
243,106369
243,911
243,144148
243,859
243,137562
243,145169
243,1055
243,145168
243,145167
243,145166
243,1053
243,145164
243,144151
243,145206
243,145224
243,1205
243,145161
245,879
245,921
245,105563
245,102585
245,877
245,113478
245,851
245,102587
245,102588
245,829
245,142484
245,142485
245,819
245,112339
245,122991
245,299
245,121130
245,291
245,105569
245,121129
245,105570
245,323
245,105571
245,317
245,329
245,331
245,337
245,117789
245,117790
245,100536
245,100535
245,108071
245,349
245,127506
245,363
245,117753
245,117754
245,251
245,117755
245,383
245,108076
245,391
245,1605
245,117757
245,108079
245,395
245,257
245,142181
245,257
245,108036
245,397
245,393
245,117891
245,117754
245,365
245,117753
245,363
245,127506
245,108071
245,347
245,100535
245,351
245,100536
245,117790
245,341
245,117789
245,337
245,331
245,329
245,317
245,105571
245,323
245,105570
245,293
245,121129
245,105569
245,121130
245,299
245,122990
245,112329
245,122991
245,819
245,142485
245,142484
245,829
245,102588
245,833
245,102587
245,851
245,113478
245,877
245,102585
245,105563
245,921
247,121116
247,103
247,79
247,118059
247,129957
247,118060
247,118061
247,112
247,67
247,129253
247,108
247,121121
247,129048
247,101319
247,129047
247,114211
247,120
247,114106
247,114107
247,209
247,121409
247,303
247,2724
247,277
247,114215
247,305
247,121407
247,114217
247,121933
247,423
247,112331
247,114219
247,115941
247,114219
247,313
247,421
247,121933
247,114217
247,121407
247,305
247,114215
247,121409
247,209
247,207
247,193
247,114107
247,114106
247,120
247,114211
247,129047
247,101319
247,115948
247,122971
247,121121
247,129253
247,67
247,112
247,118061
247,118060
247,129957
247,118059
247,79
247,107110
247,107111
247,162
247,103
248,2044
248,975
248,134930
248,117904
248,993
248,823
248,133779
248,1015
248,139106
248,1013
248,139107
248,113172
248,139108
248,1287
248,144672
248,1285
248,1436
248,113174
248,1434
248,110881
248,1430
248,1265
248,122216
248,1263
248,1253
248,111341
248,1259
248,135218
248,136268
248,113181
248,1273
248,113182
248,1277
248,113183
248,135219
248,1350
248,111494
248,1348
248,118695
248,1346
248,138718
248,1376
248,113187
248,113188
248,1468
248,113188
248,113187
248,1376
248,138718
248,1346
248,134901
248,1354
248,118695
248,1348
248,111494
248,1350
248,135219
248,1273
248,135218
248,1259
248,111341
248,1253
248,134083
248,122182
248,1263
248,122216
248,1265
248,1430
248,110881
248,1434
248,113174
248,1436
248,1285
248,144672
248,1287
248,139108
248,113172
248,139107
248,1013
248,139106
248,1015
248,133779
248,823
248,993
248,117904
248,140230
248,134930
248,108277
251,1283
251,113299
251,1285
251,144672
251,1287
251,144671
251,1023
251,1011
251,144669
251,991
251,135411
251,102674
251,985
251,117750
251,983
251,389
251,363
251,3205
251,184
251,174
251,100249
251,172
251,113287
251,120998
251,69
251,129044
251,122
251,100370
251,124
251,115780
251,129047
251,115948
251,129048
251,129050
251,114099
251,115950
251,38
251,115950
251,114099
251,129050
251,113416
251,122971
251,129048
251,115948
251,129047
251,115780
251,124
251,100370
251,122
251,129044
251,69
251,120998
251,113287
251,172
251,100249
251,129042
251,174
251,184
251,1604
251,359
251,389
251,983
251,117750
251,985
251,102675
251,135411
251,144669
